id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
659,42,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Married,4089,1,No,13,Alta,Media,2,10,4,10,2,2
661,43,0,Travel_Rarely,Research & Development,6,Secundaria,Other,Media,Media,4,Research Director,Media,Divorced,16627,4,Yes,14,Alta,Alta,1,21,3,1,0,0
662,38,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2619,3,No,17,Alta,Muy_Alta,0,8,3,0,0,0
663,43,0,Travel_Frequently,Research & Development,9,Universitaria,Medical,Muy_Alta,Alta,2,Laboratory Technician,Alta,Divorced,5679,3,Yes,13,Alta,Media,1,10,3,8,4,7
664,48,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,4,Manager,Media,Married,15402,7,No,11,Alta,Baja,1,21,3,3,0,2
665,44,0,Travel_Rarely,Human Resources,1,Secundaria,Life Sciences,Baja,Media,2,Human Resources,Media,Single,5985,4,No,11,Alta,Media,0,10,1,2,0,2
666,34,0,Travel_Rarely,Sales,14,Universitaria,Technical Degree,Alta,Alta,1,Sales Representative,Alta,Divorced,2579,1,Yes,18,Alta,Muy_Alta,2,8,3,8,0,6
667,27,1,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,1,Sales Representative,Alta,Divorced,3041,0,No,11,Alta,Media,1,5,3,4,0,2
669,21,0,Travel_Rarely,Sales,22,Universitaria,Technical Degree,Alta,Alta,1,Sales Representative,Alta,Single,3447,1,No,11,Alta,Alta,0,3,2,3,1,2
671,44,0,Travel_Rarely,Research & Development,3,Universitaria,Other,Muy_Alta,Alta,5,Manager,Alta,Married,19513,4,Yes,12,Alta,Baja,1,26,2,2,0,1
675,22,0,Travel_Rarely,Research & Development,6,Universitaria,Medical,Baja,Alta,1,Research Scientist,Alta,Married,2773,0,No,20,Muy_Alta,Muy_Alta,0,3,3,2,2,2
677,33,0,Travel_Rarely,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,7104,0,No,12,Alta,Muy_Alta,0,6,3,5,1,2
679,32,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Baja,Alta,2,Research Scientist,Alta,Married,6322,1,Yes,12,Alta,Muy_Alta,1,6,2,6,0,5
680,30,0,Travel_Frequently,Research & Development,3,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,2083,1,No,20,Muy_Alta,Alta,1,1,2,1,0,0
682,53,0,Travel_Rarely,Sales,1,Universitaria,Medical,Muy_Alta,Alta,2,Sales Executive,Alta,Single,8381,7,No,20,Muy_Alta,Muy_Alta,0,18,2,14,8,10
683,34,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,1,Research Scientist,Alta,Married,2691,1,No,12,Alta,Muy_Alta,1,10,4,10,8,8
684,45,1,Travel_Frequently,Sales,26,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,4286,2,No,14,Alta,Muy_Alta,2,5,4,1,0,0
686,26,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,2659,1,Yes,13,Alta,Alta,1,3,2,3,0,2
689,37,0,Travel_Rarely,Research & Development,3,Universitaria,Other,Alta,Alta,3,Manufacturing Director,Alta,Married,9434,1,No,15,Alta,Alta,1,10,2,10,7,8
690,29,0,Travel_Rarely,Sales,3,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,5561,1,No,14,Alta,Baja,1,6,5,6,1,2
691,35,0,Travel_Rarely,Research & Development,6,Primaria,Life Sciences,Media,Baja,2,Research Scientist,Baja,Single,6646,1,No,13,Alta,Media,0,17,3,17,11,8
692,33,0,Travel_Frequently,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,7725,3,No,23,Muy_Alta,Alta,1,15,2,13,4,7
698,54,0,Travel_Rarely,Human Resources,19,Universitaria,Medical,Alta,Alta,3,Human Resources,Alta,Married,10725,2,No,15,Alta,Alta,1,16,1,9,7,1
699,36,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,Media,Media,2,Manufacturing Director,Media,Divorced,8847,2,Yes,11,Alta,Alta,1,13,2,3,0,2
700,27,0,Travel_Rarely,Research & Development,3,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,2045,0,No,13,Alta,Muy_Alta,0,5,0,4,1,1
701,20,1,Travel_Rarely,Research & Development,10,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,1009,1,Yes,11,Alta,Muy_Alta,0,1,5,1,1,1
702,33,1,Travel_Frequently,Research & Development,3,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Single,3348,1,Yes,11,Alta,Baja,0,10,3,10,9,7
704,35,0,Non-Travel,Research & Development,3,Secundaria,Life Sciences,Alta,Media,1,Laboratory Technician,Media,Married,1281,1,No,18,Alta,Alta,2,1,3,1,0,0
705,23,0,Travel_Rarely,Research & Development,4,Master,Medical,Baja,Muy_Alta,1,Research Scientist,Alta,Married,2819,2,No,16,Alta,Baja,1,5,3,3,0,2
707,25,0,Travel_Rarely,Sales,8,Master,Life Sciences,Muy_Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4851,0,No,22,Muy_Alta,Alta,1,4,4,3,1,2
709,38,0,Travel_Rarely,Sales,7,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Single,4028,0,No,20,Muy_Alta,Baja,0,8,2,7,0,5
710,29,0,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Media,Baja,1,Research Scientist,Baja,Divorced,2720,1,No,18,Alta,Muy_Alta,1,10,5,10,2,8
712,48,0,Travel_Rarely,Sales,2,Master,Marketing,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,8120,3,No,12,Alta,Muy_Alta,0,12,3,2,2,2
714,27,0,Travel_Frequently,Sales,3,Master,Medical,Muy_Alta,Muy_Alta,2,Sales Executive,Alta,Divorced,4647,1,Yes,20,Muy_Alta,Media,2,6,3,6,0,4
715,37,0,Travel_Rarely,Research & Development,10,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,4680,3,No,17,Alta,Baja,0,4,2,1,0,0
716,50,0,Travel_Rarely,Research & Development,28,Master,Medical,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,3221,1,Yes,11,Alta,Alta,3,20,3,20,3,8
717,34,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,Muy_Alta,Media,3,Healthcare Representative,Media,Single,8621,1,No,14,Alta,Media,0,9,3,8,7,7
720,24,1,Travel_Rarely,Sales,3,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Single,4577,9,No,14,Alta,Baja,0,4,3,2,2,0
721,39,0,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Muy_Alta,Media,2,Healthcare Representative,Media,Single,4553,1,No,11,Alta,Baja,0,20,4,20,11,10
722,32,0,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5396,1,No,12,Alta,Muy_Alta,0,10,2,10,0,8
723,50,1,Travel_Frequently,Sales,8,Universitaria,Technical Degree,Media,Alta,2,Sales Executive,Alta,Married,6796,3,Yes,14,Alta,Baja,1,18,4,4,1,3
724,38,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,7625,0,No,13,Alta,Alta,0,10,4,9,1,8
725,27,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Married,7412,1,No,11,Alta,Muy_Alta,0,9,3,9,0,7
727,32,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Alta,Alta,3,Research Director,Alta,Single,11159,3,No,15,Alta,Muy_Alta,0,10,6,7,7,7
728,47,0,Travel_Rarely,Sales,14,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4960,2,No,12,Alta,Muy_Alta,0,20,2,7,1,7
729,40,0,Travel_Frequently,Sales,5,Secundaria,Life Sciences,Muy_Alta,Media,3,Sales Executive,Alta,Married,10475,5,Yes,21,Muy_Alta,Alta,1,20,2,18,1,12
730,53,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,Alta,Muy_Alta,4,Research Director,Muy_Alta,Married,14814,3,No,19,Alta,Alta,0,32,3,5,1,3
731,41,0,Travel_Rarely,Human Resources,10,Secundaria,Human Resources,Media,Media,5,Manager,Media,Divorced,19141,3,No,15,Alta,Media,3,23,2,21,12,6
732,60,0,Travel_Rarely,Sales,16,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Single,5405,8,No,14,Alta,Muy_Alta,0,10,1,2,2,2
733,27,0,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,8793,1,No,21,Muy_Alta,Alta,2,9,4,9,1,7
734,41,0,Travel_Rarely,Human Resources,1,Secundaria,Human Resources,Muy_Alta,Media,5,Manager,Media,Married,19189,1,No,12,Alta,Media,1,22,3,22,2,10
738,50,0,Travel_Rarely,Sales,8,Universitaria,Marketing,Muy_Alta,Alta,1,Sales Representative,Alta,Married,3875,7,No,15,Alta,Muy_Alta,1,4,2,2,2,2
741,28,1,Travel_Rarely,Research & Development,1,Primaria,Life Sciences,Baja,Baja,1,Research Scientist,Alta,Single,2216,7,Yes,13,Alta,Muy_Alta,0,10,4,7,3,7
742,36,0,Non-Travel,Research & Development,8,Master,Life Sciences,Baja,Muy_Alta,3,Research Director,Muy_Alta,Married,11713,9,No,14,Alta,Baja,1,10,2,8,0,5
743,38,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Single,7861,4,Yes,14,Alta,Muy_Alta,0,10,4,1,0,0
744,44,0,Non-Travel,Research & Development,24,Primaria,Medical,Baja,Baja,1,Laboratory Technician,Baja,Single,3708,2,No,14,Alta,Alta,0,9,5,5,1,4
746,47,0,Travel_Frequently,Sales,3,Universitaria,Medical,Muy_Alta,Alta,4,Sales Executive,Alta,Divorced,13770,9,Yes,12,Alta,Muy_Alta,2,28,2,22,11,13
747,30,0,Travel_Rarely,Sales,27,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,5304,7,No,23,Muy_Alta,Muy_Alta,1,10,2,8,7,7
749,29,0,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Single,2642,1,No,11,Alta,Alta,0,1,6,1,0,0
752,42,1,Travel_Frequently,Research & Development,19,Universitaria,Medical,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759,6,Yes,12,Alta,Muy_Alta,0,7,2,2,2,2
754,43,0,Travel_Frequently,Sales,15,Secundaria,Life Sciences,Muy_Alta,Media,2,Sales Executive,Media,Married,6804,3,No,18,Alta,Alta,1,7,5,2,2,2
757,34,0,Travel_Rarely,Research & Development,8,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Single,6142,3,No,11,Alta,Muy_Alta,0,10,2,5,4,3
758,23,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Married,2500,1,No,14,Alta,Muy_Alta,1,5,2,4,0,2
760,39,0,Travel_Rarely,Human Resources,3,Master,Human Resources,Alta,Muy_Alta,2,Human Resources,Muy_Alta,Married,6389,9,No,15,Alta,Alta,1,12,3,8,3,6
762,56,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Alta,Alta,4,Healthcare Representative,Alta,Married,11103,7,No,11,Alta,Alta,0,30,1,10,1,1
763,40,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,Muy_Alta,Media,1,Research Scientist,Media,Single,2342,0,Yes,20,Muy_Alta,Muy_Alta,0,5,2,4,2,3
764,27,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Media,2,Healthcare Representative,Media,Single,6811,8,No,19,Alta,Baja,0,9,2,7,0,7
766,29,0,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,1,Sales Representative,Alta,Divorced,2297,1,No,14,Alta,Muy_Alta,2,2,2,2,2,2
769,53,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,2450,2,No,17,Alta,Muy_Alta,0,19,4,2,2,2
771,35,0,Non-Travel,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,2,Healthcare Representative,Alta,Divorced,5093,2,No,11,Alta,Baja,1,16,2,1,0,0
772,32,0,Travel_Frequently,Research & Development,24,Universitaria,Life Sciences,Baja,Alta,2,Laboratory Technician,Alta,Married,5309,1,No,15,Alta,Muy_Alta,2,10,2,10,4,7
773,38,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3057,6,Yes,13,Alta,Media,1,6,0,1,0,1
775,34,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Media,Alta,2,Manufacturing Director,Alta,Divorced,5121,3,No,14,Alta,Alta,1,7,3,0,0,0
776,52,0,Travel_Rarely,Sales,3,Secundaria,Marketing,Alta,Media,4,Manager,Media,Married,16856,1,No,11,Alta,Baja,0,34,3,34,1,16
780,33,1,Travel_Rarely,Research & Development,1,Universitaria,Other,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2686,1,Yes,13,Alta,Alta,0,10,2,10,7,8
781,25,0,Travel_Rarely,Sales,26,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6180,1,No,23,Muy_Alta,Media,0,6,5,6,1,4
783,45,0,Travel_Rarely,Sales,2,Primaria,Technical Degree,Media,Baja,2,Sales Representative,Baja,Single,6632,0,No,13,Alta,Baja,0,9,3,8,3,1
784,23,0,Travel_Rarely,Research & Development,10,Master,Medical,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505,1,No,18,Alta,Muy_Alta,0,2,3,2,0,2
785,47,1,Travel_Frequently,Sales,27,Master,Life Sciences,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Single,6397,4,Yes,12,Alta,Muy_Alta,0,8,2,5,1,3
786,34,0,Travel_Rarely,Sales,2,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Single,6274,1,No,22,Muy_Alta,Alta,0,6,5,6,1,4
787,55,1,Travel_Rarely,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Married,19859,5,Yes,13,Alta,Muy_Alta,1,24,2,5,1,4
789,36,0,Non-Travel,Sales,8,Secundaria,Life Sciences,Baja,Media,3,Sales Executive,Media,Single,7587,1,No,15,Alta,Media,0,10,1,10,0,9
791,52,0,Non-Travel,Research & Development,19,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,4258,0,No,18,Alta,Baja,1,5,3,4,1,2
792,26,0,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Baja,Baja,1,Laboratory Technician,Baja,Divorced,4364,3,No,14,Alta,Baja,1,5,2,2,2,0
793,29,0,Travel_Rarely,Research & Development,27,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Married,4335,4,No,12,Alta,Baja,1,11,3,8,1,1
796,26,1,Travel_Rarely,Sales,8,Secundaria,Technical Degree,Muy_Alta,Media,2,Sales Executive,Media,Single,5326,6,No,17,Alta,Alta,0,6,2,4,1,2
797,34,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3280,2,No,16,Alta,Alta,0,10,2,4,1,3
799,54,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,5485,9,Yes,11,Alta,Media,2,9,4,5,1,4
800,27,0,Travel_Frequently,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4342,0,No,19,Alta,Media,1,5,3,4,1,1
802,37,0,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2782,0,Yes,13,Alta,Media,2,6,3,5,4,3
803,38,0,Travel_Frequently,Research & Development,2,Master,Life Sciences,Baja,Muy_Alta,2,Manufacturing Director,Muy_Alta,Single,5980,6,Yes,12,Alta,Muy_Alta,0,17,2,15,4,12
804,34,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Single,4381,1,No,11,Alta,Alta,0,6,3,6,1,3
805,35,0,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Baja,Alta,1,Sales Representative,Alta,Married,2572,1,No,16,Alta,Media,1,3,1,3,0,2
806,30,0,Travel_Rarely,Research & Development,1,Primaria,Life Sciences,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,3833,3,No,21,Muy_Alta,Alta,2,7,2,2,0,2
807,40,0,Travel_Frequently,Research & Development,2,Master,Medical,Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,4244,1,No,24,Muy_Alta,Muy_Alta,1,8,2,8,3,7
808,34,0,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,6500,5,No,17,Alta,Media,1,6,1,3,1,2
809,42,0,Travel_Frequently,Research & Development,8,Universitaria,Life Sciences,Media,Alta,5,Manager,Alta,Divorced,18430,1,No,13,Alta,Media,1,24,4,24,14,9
811,23,1,Travel_Rarely,Research & Development,6,Master,Life Sciences,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,1601,1,Yes,21,Muy_Alta,Alta,2,1,2,0,0,0
812,24,0,Non-Travel,Research & Development,9,Secundaria,Life Sciences,Alta,Media,1,Laboratory Technician,Media,Divorced,2694,1,No,11,Alta,Alta,3,1,4,1,0,0
813,52,0,Travel_Rarely,Research & Development,11,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,3149,8,No,20,Muy_Alta,Media,1,9,3,5,1,4
815,50,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,4,Research Director,Alta,Married,17639,5,No,16,Alta,Muy_Alta,0,30,3,4,0,3
816,29,1,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Media,Media,1,Laboratory Technician,Media,Married,2319,1,Yes,11,Alta,Muy_Alta,1,1,1,1,0,0
817,33,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Alta,Alta,3,Research Director,Alta,Married,11691,0,No,11,Alta,Muy_Alta,0,14,3,13,3,7
819,33,1,Travel_Rarely,Sales,16,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Single,5324,5,No,15,Alta,Alta,0,6,3,3,0,2
820,47,0,Travel_Rarely,Research & Development,2,Universitaria,Other,Alta,Alta,4,Manager,Alta,Married,16752,1,Yes,11,Alta,Alta,1,26,3,26,3,0
823,36,0,Travel_Rarely,Research & Development,1,Universitaria,Other,Alta,Alta,2,Manufacturing Director,Alta,Married,5228,0,No,15,Alta,Baja,1,10,2,9,0,5
824,29,0,Travel_Rarely,Research & Development,23,Master,Life Sciences,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2700,1,No,24,Muy_Alta,Alta,1,10,3,10,0,7
825,58,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,5,Research Director,Alta,Single,19246,7,Yes,12,Alta,Muy_Alta,0,40,2,31,13,8
826,35,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2506,3,No,13,Alta,Alta,0,7,0,2,2,2
827,42,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,2,Manufacturing Director,Media,Married,6062,9,Yes,13,Alta,Muy_Alta,1,8,4,4,0,2
828,28,1,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,4382,6,No,17,Alta,Muy_Alta,0,5,3,2,2,1
829,36,0,Travel_Rarely,Human Resources,13,Universitaria,Human Resources,Alta,Alta,1,Human Resources,Alta,Married,2143,4,No,13,Alta,Media,1,8,2,5,0,4
830,32,0,Travel_Rarely,Research & Development,4,Secundaria,Life Sciences,Alta,Media,2,Manufacturing Director,Media,Married,6162,1,No,12,Alta,Alta,1,14,3,14,6,8
832,40,0,Travel_Frequently,Research & Development,16,Secundaria,Medical,Baja,Media,2,Laboratory Technician,Media,Single,5094,6,No,14,Alta,Muy_Alta,0,10,6,1,0,0
833,30,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,2,Manufacturing Director,Alta,Single,6877,5,Yes,24,Muy_Alta,Media,0,12,4,0,0,0
834,45,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Media,Single,2274,1,No,14,Alta,Muy_Alta,0,1,3,1,0,0
836,42,0,Travel_Rarely,Research & Development,29,Universitaria,Life Sciences,Media,Alta,2,Manufacturing Director,Alta,Married,4434,1,No,13,Alta,Muy_Alta,1,10,3,9,7,8
837,38,0,Travel_Frequently,Research & Development,12,Secundaria,Life Sciences,Baja,Media,2,Healthcare Representative,Media,Divorced,6288,2,No,15,Alta,Alta,1,13,3,4,1,2
838,34,0,Travel_Frequently,Research & Development,16,Secundaria,Life Sciences,Alta,Media,1,Research Scientist,Media,Single,2553,1,No,16,Alta,Alta,0,6,3,5,1,3
840,49,1,Travel_Rarely,Sales,11,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Married,7654,1,No,18,Alta,Baja,2,9,3,9,7,7
842,55,1,Travel_Rarely,Sales,2,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,5160,4,No,16,Alta,Alta,0,12,3,9,7,3
843,43,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,Media,Alta,4,Research Director,Alta,Married,17159,6,No,24,Muy_Alta,Alta,1,22,3,4,1,0
844,27,0,Travel_Rarely,Research & Development,5,Secundaria,Technical Degree,Alta,Media,3,Research Director,Media,Divorced,12808,1,Yes,16,Alta,Media,1,9,3,9,0,8
845,35,0,Travel_Rarely,Research & Development,7,Universitaria,Other,Alta,Alta,3,Manufacturing Director,Alta,Single,10221,3,No,21,Muy_Alta,Media,0,17,3,8,1,6
846,28,0,Travel_Rarely,Sales,2,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Married,4779,1,Yes,20,Muy_Alta,Baja,0,8,2,8,7,5
847,34,0,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,Alta,Alta,1,Human Resources,Alta,Married,3737,0,No,19,Alta,Alta,1,4,1,3,0,2
848,26,1,Travel_Frequently,Research & Development,5,Universitaria,Medical,Alta,Media,1,Research Scientist,Media,Married,2366,1,Yes,14,Alta,Baja,1,8,2,8,1,7
850,27,0,Non-Travel,Research & Development,3,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1706,1,No,11,Alta,Alta,3,0,6,0,0,0
851,51,0,Travel_Rarely,Sales,26,Universitaria,Marketing,Baja,Alta,4,Manager,Alta,Married,16307,2,No,14,Alta,Alta,1,29,2,20,4,17
852,44,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,Muy_Alta,Alta,2,Healthcare Representative,Alta,Single,5933,9,No,12,Alta,Muy_Alta,0,10,2,5,2,3
854,25,0,Travel_Rarely,Research & Development,2,Master,Medical,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3424,7,No,13,Alta,Alta,0,6,3,4,0,1
855,33,0,Travel_Rarely,Sales,1,Master,Medical,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,4037,1,No,22,Muy_Alta,Baja,1,9,5,9,0,8
856,35,0,Travel_Rarely,Research & Development,27,Secundaria,Medical,Alta,Media,1,Research Scientist,Media,Single,2559,1,No,11,Alta,Muy_Alta,0,6,3,6,1,1
857,36,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,6201,1,Yes,14,Alta,Muy_Alta,1,18,1,18,4,11
859,32,0,Travel_Rarely,Sales,13,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Divorced,4403,2,No,11,Alta,Alta,1,8,3,5,0,3
861,30,0,Travel_Frequently,Research & Development,5,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Media,Divorced,3761,9,No,12,Alta,Media,1,10,3,5,0,3
862,53,0,Travel_Rarely,Sales,7,Secundaria,Marketing,Baja,Media,3,Sales Executive,Media,Married,10934,7,Yes,18,Alta,Muy_Alta,1,35,3,5,0,4
864,45,0,Travel_Rarely,Sales,9,Universitaria,Marketing,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,10761,4,Yes,12,Alta,Alta,1,18,2,5,0,2
865,32,0,Travel_Rarely,Research & Development,8,Master,Medical,Alta,Muy_Alta,2,Research Scientist,Muy_Alta,Married,5175,5,No,12,Alta,Alta,1,9,3,5,1,3
867,52,0,Travel_Frequently,Research & Development,25,Secundaria,Medical,Alta,Media,4,Manufacturing Director,Media,Married,13826,3,No,22,Muy_Alta,Alta,0,31,3,9,0,0
868,37,0,Travel_Rarely,Sales,16,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Divorced,6334,4,No,19,Alta,Muy_Alta,2,9,2,1,0,0
869,28,0,Travel_Rarely,Human Resources,8,Secundaria,Medical,Media,Media,1,Human Resources,Media,Divorced,4936,1,No,13,Alta,Muy_Alta,1,6,6,5,0,4
872,22,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,4775,6,No,22,Muy_Alta,Baja,2,4,2,2,2,2
874,44,0,Travel_Rarely,Research & Development,8,Master,Life Sciences,Baja,Muy_Alta,1,Laboratory Technician,Alta,Married,2818,2,Yes,24,Muy_Alta,Alta,1,10,2,3,0,2
875,42,0,Travel_Frequently,Research & Development,2,Universitaria,Medical,Media,Alta,1,Research Scientist,Alta,Single,2515,5,Yes,14,Alta,Muy_Alta,0,8,2,2,2,2
878,36,0,Travel_Rarely,Human Resources,8,Secundaria,Life Sciences,Baja,Media,1,Human Resources,Media,Married,2342,0,No,21,Muy_Alta,Alta,0,6,3,5,0,3
